model,run_id,repeat,budget,correct
P1,w85__r12_f01,12,28,0.7647058823529411
P1,w85__r12_f01,12,29,0.7647058823529411
P1,w85__r12_f01,12,30,0.7647058823529411
P1,w85__r12_f01,12,31,0.7647058823529411
P1,w85__r12_f01,12,32,0.7647058823529411
P1,w85__r12_f01,12,33,0.7647058823529411
P1,w85__r12_f01,12,34,0.7647058823529411
P1,w85__r12_f01,12,35,0.8235294117647058
P1,w85__r12_f01,12,36,0.7647058823529411
P1,w85__r12_f01,12,37,0.8235294117647058
P1,w85__r12_f01,12,38,0.8235294117647058
P1,w85__r12_f01,12,39,0.8823529411764706
P1,w85__r12_f01,12,40,0.8823529411764706
P1,w85__r12_f01,12,41,0.8235294117647058
P1,w85__r12_f01,12,42,0.8823529411764706
P1,w85__r12_f01,12,43,0.8823529411764706
P1,w85__r12_f01,12,44,0.8235294117647058
P1,w85__r12_f01,12,45,0.8235294117647058
P1,w85__r12_f01,12,46,0.8823529411764706
P1,w85__r12_f01,12,47,0.8823529411764706
P1,w85__r12_f01,12,48,0.8823529411764706
P1,w85__r12_f01,12,49,0.8823529411764706
P1,w85__r12_f01,12,50,0.8823529411764706
P1,w85__r12_f01,12,51,0.8823529411764706
P1,w85__r12_f01,12,52,0.8823529411764706
P1,w85__r12_f01,12,53,0.8823529411764706
P1,w85__r12_f01,12,54,0.8823529411764706
P1,w85__r12_f01,12,55,0.8823529411764706
P1,w85__r12_f01,12,56,0.8823529411764706
P1,w85__r12_f01,12,57,0.8823529411764706
P1,w85__r12_f01,12,58,0.8823529411764706
P1,w85__r12_f01,12,59,0.8823529411764706
P1,w85__r12_f01,12,60,0.8823529411764706
P1,w85__r12_f01,12,61,0.8823529411764706
P1,w85__r12_f01,12,62,0.8823529411764706
P1,w85__r12_f01,12,63,0.9411764705882353
P1,w85__r12_f01,12,64,0.9411764705882353
P1,w85__r12_f01,12,65,0.9411764705882353
P1,w85__r12_f01,12,66,0.9411764705882353
P1,w85__r12_f01,12,67,0.9411764705882353
P1,w85__r12_f01,12,68,0.9411764705882353
P1,w85__r12_f01,12,69,0.9411764705882353
P1,w85__r12_f01,12,70,0.9411764705882353
P1,w85__r12_f01,12,71,0.9411764705882353
P1,w85__r12_f01,12,72,0.9411764705882353
P1,w85__r12_f01,12,73,0.9411764705882353
P1,w85__r12_f01,12,74,0.9411764705882353
P1,w85__r12_f01,12,75,0.9411764705882353
P1,w85__r12_f01,12,76,0.9411764705882353
P1,w85__r12_f01,12,77,0.9411764705882353
P1,w85__r12_f01,12,78,0.9411764705882353
P1,w85__r12_f01,12,79,0.9411764705882353
P1,w85__r12_f01,12,80,0.9411764705882353
P1,w85__r12_f02,12,16,0.8823529411764706
P1,w85__r12_f02,12,17,0.8235294117647058
P1,w85__r12_f02,12,18,0.8235294117647058
P1,w85__r12_f02,12,19,0.8235294117647058
P1,w85__r12_f02,12,20,0.8235294117647058
P1,w85__r12_f02,12,21,0.8235294117647058
P1,w85__r12_f02,12,22,0.8235294117647058
P1,w85__r12_f02,12,23,0.8235294117647058
P1,w85__r12_f02,12,24,0.8235294117647058
P1,w85__r12_f02,12,25,0.8235294117647058
P1,w85__r12_f02,12,26,0.8823529411764706
P1,w85__r12_f02,12,27,0.8235294117647058
P1,w85__r12_f02,12,28,0.8235294117647058
P1,w85__r12_f02,12,29,0.8235294117647058
P1,w85__r12_f02,12,30,0.8235294117647058
P1,w85__r12_f02,12,31,0.8823529411764706
P1,w85__r12_f02,12,32,0.8823529411764706
P1,w85__r12_f02,12,33,0.8235294117647058
P1,w85__r12_f02,12,34,0.8235294117647058
P1,w85__r12_f02,12,35,0.8235294117647058
P1,w85__r12_f02,12,36,0.8235294117647058
P1,w85__r12_f02,12,37,0.8235294117647058
P1,w85__r12_f02,12,38,0.8235294117647058
P1,w85__r12_f02,12,39,0.8823529411764706
P1,w85__r12_f02,12,40,0.8235294117647058
P1,w85__r12_f02,12,41,0.8235294117647058
P1,w85__r12_f02,12,42,0.8235294117647058
P1,w85__r12_f02,12,43,0.8235294117647058
P1,w85__r12_f02,12,44,0.8235294117647058
P1,w85__r12_f02,12,45,0.8235294117647058
P1,w85__r12_f02,12,46,0.8235294117647058
P1,w85__r12_f02,12,47,0.8235294117647058
P1,w85__r12_f02,12,48,0.8235294117647058
P1,w85__r12_f02,12,49,0.8235294117647058
P1,w85__r12_f02,12,50,0.8235294117647058
P1,w85__r12_f02,12,51,0.8235294117647058
P1,w85__r12_f02,12,52,0.8235294117647058
P1,w85__r12_f02,12,53,0.8235294117647058
P1,w85__r12_f02,12,54,0.8235294117647058
P1,w85__r12_f02,12,55,0.8235294117647058
P1,w85__r12_f02,12,56,0.8235294117647058
P1,w85__r12_f02,12,57,0.8235294117647058
P1,w85__r12_f02,12,58,0.8235294117647058
P1,w85__r12_f02,12,59,0.8235294117647058
P1,w85__r12_f02,12,60,0.8235294117647058
P1,w85__r12_f02,12,61,0.8235294117647058
P1,w85__r12_f02,12,62,0.7647058823529411
P1,w85__r12_f02,12,63,0.7647058823529411
P1,w85__r12_f02,12,64,0.7647058823529411
P1,w85__r12_f02,12,65,0.7647058823529411
P1,w85__r12_f02,12,66,0.7647058823529411
P1,w85__r12_f02,12,67,0.7647058823529411
P1,w85__r12_f02,12,68,0.7647058823529411
P1,w85__r12_f02,12,69,0.7647058823529411
P1,w85__r12_f02,12,70,0.7647058823529411
P1,w85__r12_f02,12,71,0.7647058823529411
P1,w85__r12_f02,12,72,0.7647058823529411
P1,w85__r12_f02,12,73,0.8235294117647058
P1,w85__r12_f02,12,74,0.8235294117647058
P1,w85__r12_f02,12,75,0.8235294117647058
P1,w85__r12_f02,12,76,0.8235294117647058
P1,w85__r12_f02,12,77,0.8235294117647058
P1,w85__r12_f02,12,78,0.8235294117647058
P1,w85__r12_f02,12,79,0.8235294117647058
P1,w85__r12_f02,12,80,0.8235294117647058
P1,w85__r12_f03,12,16,0.8823529411764706
P1,w85__r12_f03,12,17,0.8823529411764706
P1,w85__r12_f03,12,18,0.8823529411764706
P1,w85__r12_f03,12,19,0.8823529411764706
P1,w85__r12_f03,12,20,0.8823529411764706
P1,w85__r12_f03,12,21,0.8823529411764706
P1,w85__r12_f03,12,22,0.8235294117647058
P1,w85__r12_f03,12,23,0.8235294117647058
P1,w85__r12_f03,12,24,0.8235294117647058
P1,w85__r12_f03,12,25,0.8235294117647058
P1,w85__r12_f03,12,26,0.8235294117647058
P1,w85__r12_f03,12,27,0.8235294117647058
P1,w85__r12_f03,12,28,0.8235294117647058
P1,w85__r12_f03,12,29,0.8235294117647058
P1,w85__r12_f03,12,30,0.8235294117647058
P1,w85__r12_f03,12,31,0.8823529411764706
P1,w85__r12_f03,12,32,0.8823529411764706
P1,w85__r12_f03,12,33,0.8823529411764706
P1,w85__r12_f03,12,34,0.8823529411764706
P1,w85__r12_f03,12,35,0.8823529411764706
P1,w85__r12_f03,12,36,0.8823529411764706
P1,w85__r12_f03,12,37,0.8823529411764706
P1,w85__r12_f03,12,38,0.8823529411764706
P1,w85__r12_f03,12,39,0.8823529411764706
P1,w85__r12_f03,12,40,0.8823529411764706
P1,w85__r12_f03,12,41,0.8823529411764706
P1,w85__r12_f03,12,42,0.8823529411764706
P1,w85__r12_f03,12,43,0.8823529411764706
P1,w85__r12_f03,12,44,0.8823529411764706
P1,w85__r12_f03,12,45,0.8823529411764706
P1,w85__r12_f03,12,46,0.8823529411764706
P1,w85__r12_f03,12,47,0.8823529411764706
P1,w85__r12_f03,12,48,0.8823529411764706
P1,w85__r12_f03,12,49,0.8823529411764706
P1,w85__r12_f03,12,50,0.8823529411764706
P1,w85__r12_f03,12,51,0.8823529411764706
P1,w85__r12_f03,12,52,0.8823529411764706
P1,w85__r12_f03,12,53,0.8823529411764706
P1,w85__r12_f03,12,54,0.8823529411764706
P1,w85__r12_f03,12,55,0.8823529411764706
P1,w85__r12_f03,12,56,0.8823529411764706
P1,w85__r12_f03,12,57,0.8823529411764706
P1,w85__r12_f03,12,58,0.8823529411764706
P1,w85__r12_f03,12,59,0.8823529411764706
P1,w85__r12_f03,12,60,0.8823529411764706
P1,w85__r12_f03,12,61,0.8823529411764706
P1,w85__r12_f03,12,62,0.8823529411764706
P1,w85__r12_f03,12,63,0.8823529411764706
P1,w85__r12_f03,12,64,0.8823529411764706
P1,w85__r12_f03,12,65,0.8823529411764706
P1,w85__r12_f03,12,66,0.8823529411764706
P1,w85__r12_f03,12,67,0.8823529411764706
P1,w85__r12_f03,12,68,0.8823529411764706
P1,w85__r12_f03,12,69,0.8823529411764706
P1,w85__r12_f03,12,70,0.8823529411764706
P1,w85__r12_f03,12,71,0.8823529411764706
P1,w85__r12_f03,12,72,0.8823529411764706
P1,w85__r12_f03,12,73,0.8823529411764706
P1,w85__r12_f03,12,74,0.8823529411764706
P1,w85__r12_f03,12,75,0.8823529411764706
P1,w85__r12_f03,12,76,0.8823529411764706
P1,w85__r12_f03,12,77,0.8823529411764706
P1,w85__r12_f03,12,78,0.8823529411764706
P1,w85__r12_f03,12,79,0.8823529411764706
P1,w85__r12_f03,12,80,0.8823529411764706
P1,w85__r12_f04,12,16,0.8823529411764706
P1,w85__r12_f04,12,17,0.8235294117647058
P1,w85__r12_f04,12,18,0.8823529411764706
P1,w85__r12_f04,12,19,0.8235294117647058
P1,w85__r12_f04,12,20,0.8235294117647058
P1,w85__r12_f04,12,21,0.8235294117647058
P1,w85__r12_f04,12,22,0.8235294117647058
P1,w85__r12_f04,12,23,0.8235294117647058
P1,w85__r12_f04,12,24,0.8235294117647058
P1,w85__r12_f04,12,25,0.8235294117647058
P1,w85__r12_f04,12,26,0.8823529411764706
P1,w85__r12_f04,12,27,0.8823529411764706
P1,w85__r12_f04,12,28,0.8823529411764706
P1,w85__r12_f04,12,29,0.8235294117647058
P1,w85__r12_f04,12,30,0.8823529411764706
P1,w85__r12_f04,12,31,0.8823529411764706
P1,w85__r12_f04,12,32,0.8823529411764706
P1,w85__r12_f04,12,33,0.8823529411764706
P1,w85__r12_f04,12,34,0.8823529411764706
P1,w85__r12_f04,12,35,0.8823529411764706
P1,w85__r12_f04,12,36,0.8823529411764706
P1,w85__r12_f04,12,37,0.8823529411764706
P1,w85__r12_f04,12,38,0.8823529411764706
P1,w85__r12_f04,12,39,0.8823529411764706
P1,w85__r12_f04,12,40,0.8823529411764706
P1,w85__r12_f04,12,41,0.8235294117647058
P1,w85__r12_f04,12,42,0.8235294117647058
P1,w85__r12_f04,12,43,0.8235294117647058
P1,w85__r12_f04,12,44,0.8235294117647058
P1,w85__r12_f04,12,45,0.8235294117647058
P1,w85__r12_f04,12,46,0.8235294117647058
P1,w85__r12_f04,12,47,0.8823529411764706
P1,w85__r12_f04,12,48,0.8235294117647058
P1,w85__r12_f04,12,49,0.8235294117647058
P1,w85__r12_f04,12,50,0.8235294117647058
P1,w85__r12_f04,12,51,0.8823529411764706
P1,w85__r12_f04,12,52,0.8823529411764706
P1,w85__r12_f04,12,53,0.8823529411764706
P1,w85__r12_f04,12,54,0.8823529411764706
P1,w85__r12_f04,12,55,0.8823529411764706
P1,w85__r12_f04,12,56,0.8823529411764706
P1,w85__r12_f04,12,57,0.8823529411764706
P1,w85__r12_f04,12,58,0.8823529411764706
P1,w85__r12_f04,12,59,0.8823529411764706
P1,w85__r12_f04,12,60,0.8823529411764706
P1,w85__r12_f04,12,61,0.8823529411764706
P1,w85__r12_f04,12,62,0.8235294117647058
P1,w85__r12_f04,12,63,0.8235294117647058
P1,w85__r12_f04,12,64,0.8823529411764706
P1,w85__r12_f04,12,65,0.8823529411764706
P1,w85__r12_f04,12,66,0.8823529411764706
P1,w85__r12_f04,12,67,0.8823529411764706
P1,w85__r12_f04,12,68,0.8823529411764706
P1,w85__r12_f04,12,69,0.8823529411764706
P1,w85__r12_f04,12,70,0.8823529411764706
P1,w85__r12_f04,12,71,0.8823529411764706
P1,w85__r12_f04,12,72,0.8823529411764706
P1,w85__r12_f04,12,73,0.8823529411764706
P1,w85__r12_f04,12,74,0.8823529411764706
P1,w85__r12_f04,12,75,0.8823529411764706
P1,w85__r12_f04,12,76,0.8823529411764706
P1,w85__r12_f04,12,77,0.8823529411764706
P1,w85__r12_f04,12,78,0.8823529411764706
P1,w85__r12_f04,12,79,0.8823529411764706
P1,w85__r12_f04,12,80,0.8823529411764706
P1,w85__r12_f05,12,16,0.5882352941176471
P1,w85__r12_f05,12,17,0.6470588235294118
P1,w85__r12_f05,12,18,0.7647058823529411
P1,w85__r12_f05,12,19,0.8235294117647058
P1,w85__r12_f05,12,20,0.8823529411764706
P1,w85__r12_f05,12,21,0.8823529411764706
P1,w85__r12_f05,12,22,0.8823529411764706
P1,w85__r12_f05,12,23,0.8823529411764706
P1,w85__r12_f05,12,24,0.8823529411764706
P1,w85__r12_f05,12,25,0.8823529411764706
P1,w85__r12_f05,12,26,0.8823529411764706
P1,w85__r12_f05,12,27,0.8823529411764706
P1,w85__r12_f05,12,28,0.8823529411764706
P1,w85__r12_f05,12,29,0.7647058823529411
P1,w85__r12_f05,12,30,0.8235294117647058
P1,w85__r12_f05,12,31,0.8235294117647058
P1,w85__r12_f05,12,32,0.7647058823529411
P1,w85__r12_f05,12,33,0.8823529411764706
P1,w85__r12_f05,12,34,0.8823529411764706
P1,w85__r12_f05,12,35,0.8823529411764706
P1,w85__r12_f05,12,36,0.8823529411764706
P1,w85__r12_f05,12,37,0.8823529411764706
P1,w85__r12_f05,12,38,0.8823529411764706
P1,w85__r12_f05,12,39,0.8823529411764706
P1,w85__r12_f05,12,40,0.8823529411764706
P1,w85__r12_f05,12,41,0.8823529411764706
P1,w85__r12_f05,12,42,0.8823529411764706
P1,w85__r12_f05,12,43,0.9411764705882353
P1,w85__r12_f05,12,44,0.8823529411764706
P1,w85__r12_f05,12,45,0.8823529411764706
P1,w85__r12_f05,12,46,0.8823529411764706
P1,w85__r12_f05,12,47,0.8823529411764706
P1,w85__r12_f05,12,48,0.8823529411764706
P1,w85__r12_f05,12,49,0.8823529411764706
P1,w85__r12_f05,12,50,0.8823529411764706
P1,w85__r12_f05,12,51,0.8823529411764706
P1,w85__r12_f05,12,52,0.8823529411764706
P1,w85__r12_f05,12,53,0.8823529411764706
P1,w85__r12_f05,12,54,0.8823529411764706
P1,w85__r12_f05,12,55,0.8823529411764706
P1,w85__r12_f05,12,56,0.8823529411764706
P1,w85__r12_f05,12,57,0.8823529411764706
P1,w85__r12_f05,12,58,0.8823529411764706
P1,w85__r12_f05,12,59,0.8823529411764706
P1,w85__r12_f05,12,60,0.8823529411764706
P1,w85__r12_f05,12,61,0.8823529411764706
P1,w85__r12_f05,12,62,0.8823529411764706
P1,w85__r12_f05,12,63,0.8823529411764706
P1,w85__r12_f05,12,64,0.8823529411764706
P1,w85__r12_f05,12,65,0.8823529411764706
P1,w85__r12_f05,12,66,0.8823529411764706
P1,w85__r12_f05,12,67,0.8823529411764706
P1,w85__r12_f05,12,68,0.8823529411764706
P1,w85__r12_f05,12,69,0.8823529411764706
P1,w85__r12_f05,12,70,0.8823529411764706
P1,w85__r12_f05,12,71,0.8823529411764706
P1,w85__r12_f05,12,72,0.8823529411764706
P1,w85__r12_f05,12,73,0.8823529411764706
P1,w85__r12_f05,12,74,0.8823529411764706
P1,w85__r12_f05,12,75,0.8823529411764706
P1,w85__r12_f05,12,76,0.8823529411764706
P1,w85__r12_f05,12,77,0.8823529411764706
P1,w85__r12_f05,12,78,0.8823529411764706
P1,w85__r12_f05,12,79,0.8823529411764706
P1,w85__r12_f05,12,80,0.8823529411764706
P1,w85__r13_f01,13,16,0.7647058823529411
P1,w85__r13_f01,13,17,0.7647058823529411
P1,w85__r13_f01,13,18,0.7647058823529411
P1,w85__r13_f01,13,19,0.7647058823529411
P1,w85__r13_f01,13,20,0.7647058823529411
P1,w85__r13_f01,13,21,0.7647058823529411
P1,w85__r13_f01,13,22,0.7647058823529411
P1,w85__r13_f01,13,23,0.7647058823529411
P1,w85__r13_f01,13,24,0.7647058823529411
P1,w85__r13_f01,13,25,0.7647058823529411
P1,w85__r13_f01,13,26,0.7647058823529411
P1,w85__r13_f01,13,27,0.7647058823529411
P1,w85__r13_f01,13,28,0.7647058823529411
P1,w85__r13_f01,13,29,0.7647058823529411
P1,w85__r13_f01,13,30,0.7647058823529411
P1,w85__r13_f01,13,31,0.8235294117647058
P1,w85__r13_f01,13,32,0.7647058823529411
P1,w85__r13_f01,13,33,0.8235294117647058
P1,w85__r13_f01,13,34,0.8235294117647058
P1,w85__r13_f01,13,35,0.8235294117647058
P1,w85__r13_f01,13,36,0.8235294117647058
P1,w85__r13_f01,13,37,0.8235294117647058
P1,w85__r13_f01,13,38,0.7647058823529411
P1,w85__r13_f01,13,39,0.7647058823529411
P1,w85__r13_f01,13,40,0.7647058823529411
P1,w85__r13_f01,13,41,0.8235294117647058
P1,w85__r13_f01,13,42,0.8235294117647058
P1,w85__r13_f01,13,43,0.8235294117647058
P1,w85__r13_f01,13,44,0.8235294117647058
P1,w85__r13_f01,13,45,0.8235294117647058
P1,w85__r13_f01,13,46,0.8235294117647058
P1,w85__r13_f01,13,47,0.8235294117647058
P1,w85__r13_f01,13,48,0.8235294117647058
P1,w85__r13_f01,13,49,0.8235294117647058
P1,w85__r13_f01,13,50,0.8235294117647058
P1,w85__r13_f01,13,51,0.8235294117647058
P1,w85__r13_f01,13,52,0.8235294117647058
P1,w85__r13_f01,13,53,0.8235294117647058
P1,w85__r13_f01,13,54,0.8235294117647058
P1,w85__r13_f01,13,55,0.7647058823529411
P1,w85__r13_f01,13,56,0.8823529411764706
P1,w85__r13_f01,13,57,0.8235294117647058
P1,w85__r13_f01,13,58,0.8235294117647058
P1,w85__r13_f01,13,59,0.8235294117647058
P1,w85__r13_f01,13,60,0.8235294117647058
P1,w85__r13_f01,13,61,0.8235294117647058
P1,w85__r13_f01,13,62,0.8235294117647058
P1,w85__r13_f01,13,63,0.8235294117647058
P1,w85__r13_f01,13,64,0.8235294117647058
P1,w85__r13_f01,13,65,0.8235294117647058
P1,w85__r13_f01,13,66,0.8235294117647058
P1,w85__r13_f01,13,67,0.8235294117647058
P1,w85__r13_f01,13,68,0.8235294117647058
P1,w85__r13_f01,13,69,0.8235294117647058
P1,w85__r13_f01,13,70,0.8235294117647058
P1,w85__r13_f01,13,71,0.8235294117647058
P1,w85__r13_f01,13,72,0.8235294117647058
P1,w85__r13_f01,13,73,0.8235294117647058
P1,w85__r13_f01,13,74,0.8235294117647058
P1,w85__r13_f01,13,75,0.8235294117647058
P1,w85__r13_f01,13,76,0.8235294117647058
P1,w85__r13_f01,13,77,0.8235294117647058
P1,w85__r13_f01,13,78,0.8235294117647058
P1,w85__r13_f01,13,79,0.8235294117647058
P1,w85__r13_f01,13,80,0.8235294117647058
P1,w85__r13_f02,13,16,0.8235294117647058
P1,w85__r13_f02,13,17,0.9411764705882353
P1,w85__r13_f02,13,18,0.9411764705882353
P1,w85__r13_f02,13,19,0.9411764705882353
P1,w85__r13_f02,13,20,0.9411764705882353
P1,w85__r13_f02,13,21,0.9411764705882353
P1,w85__r13_f02,13,22,0.9411764705882353
P1,w85__r13_f02,13,23,0.9411764705882353
P1,w85__r13_f02,13,24,0.9411764705882353
P1,w85__r13_f02,13,25,0.9411764705882353
P1,w85__r13_f02,13,26,0.9411764705882353
P1,w85__r13_f02,13,27,0.9411764705882353
P1,w85__r13_f02,13,28,0.9411764705882353
P1,w85__r13_f02,13,29,0.9411764705882353
P1,w85__r13_f02,13,30,0.9411764705882353
P1,w85__r13_f02,13,31,0.9411764705882353
P1,w85__r13_f02,13,32,0.9411764705882353
P1,w85__r13_f02,13,33,0.9411764705882353
P1,w85__r13_f02,13,34,0.9411764705882353
P1,w85__r13_f02,13,35,0.9411764705882353
P1,w85__r13_f02,13,36,0.9411764705882353
P1,w85__r13_f02,13,37,0.8235294117647058
P1,w85__r13_f02,13,38,0.8823529411764706
P1,w85__r13_f02,13,39,0.8235294117647058
P1,w85__r13_f02,13,40,0.8823529411764706
P1,w85__r13_f02,13,41,0.8823529411764706
P1,w85__r13_f02,13,42,0.8823529411764706
P1,w85__r13_f02,13,43,0.8823529411764706
P1,w85__r13_f02,13,44,0.8823529411764706
P1,w85__r13_f02,13,45,0.8235294117647058
P1,w85__r13_f02,13,46,0.8235294117647058
P1,w85__r13_f02,13,47,0.8235294117647058
P1,w85__r13_f02,13,48,0.8235294117647058
P1,w85__r13_f02,13,49,0.8235294117647058
P1,w85__r13_f02,13,50,0.8823529411764706
P1,w85__r13_f02,13,51,0.8823529411764706
P1,w85__r13_f02,13,52,0.8823529411764706
P1,w85__r13_f02,13,53,0.8823529411764706
P1,w85__r13_f02,13,54,0.9411764705882353
P1,w85__r13_f02,13,55,0.9411764705882353
P1,w85__r13_f02,13,56,0.9411764705882353
P1,w85__r13_f02,13,57,0.9411764705882353
P1,w85__r13_f02,13,58,0.9411764705882353
P1,w85__r13_f02,13,59,0.9411764705882353
P1,w85__r13_f02,13,60,0.9411764705882353
P1,w85__r13_f02,13,61,0.9411764705882353
P1,w85__r13_f02,13,62,0.8823529411764706
P1,w85__r13_f02,13,63,0.8823529411764706
P1,w85__r13_f02,13,64,0.8823529411764706
P1,w85__r13_f02,13,65,0.9411764705882353
P1,w85__r13_f02,13,66,0.9411764705882353
P1,w85__r13_f02,13,67,0.9411764705882353
P1,w85__r13_f02,13,68,0.8823529411764706
P1,w85__r13_f02,13,69,0.8823529411764706
P1,w85__r13_f02,13,70,0.8823529411764706
P1,w85__r13_f02,13,71,0.9411764705882353
P1,w85__r13_f02,13,72,0.9411764705882353
P1,w85__r13_f02,13,73,0.9411764705882353
P1,w85__r13_f02,13,74,0.9411764705882353
P1,w85__r13_f02,13,75,0.9411764705882353
P1,w85__r13_f02,13,76,0.9411764705882353
P1,w85__r13_f02,13,77,0.9411764705882353
P1,w85__r13_f02,13,78,0.8823529411764706
P1,w85__r13_f02,13,79,0.9411764705882353
P1,w85__r13_f02,13,80,0.9411764705882353
P1,w85__r13_f03,13,16,0.9411764705882353
P1,w85__r13_f03,13,17,0.8823529411764706
P1,w85__r13_f03,13,18,0.8235294117647058
P1,w85__r13_f03,13,19,0.8235294117647058
P1,w85__r13_f03,13,20,0.8823529411764706
P1,w85__r13_f03,13,21,0.9411764705882353
P1,w85__r13_f03,13,22,0.8823529411764706
P1,w85__r13_f03,13,23,0.8823529411764706
P1,w85__r13_f03,13,24,0.9411764705882353
P1,w85__r13_f03,13,25,0.8235294117647058
P1,w85__r13_f03,13,26,0.8235294117647058
P1,w85__r13_f03,13,27,0.8235294117647058
P1,w85__r13_f03,13,28,0.8235294117647058
P1,w85__r13_f03,13,29,0.8235294117647058
P1,w85__r13_f03,13,30,0.8823529411764706
P1,w85__r13_f03,13,31,0.8823529411764706
P1,w85__r13_f03,13,32,0.8235294117647058
P1,w85__r13_f03,13,33,0.8235294117647058
P1,w85__r13_f03,13,34,0.8823529411764706
P1,w85__r13_f03,13,35,0.9411764705882353
P1,w85__r13_f03,13,36,0.8235294117647058
P1,w85__r13_f03,13,37,0.8235294117647058
P1,w85__r13_f03,13,38,0.8235294117647058
P1,w85__r13_f03,13,39,0.8235294117647058
P1,w85__r13_f03,13,40,0.8235294117647058
P1,w85__r13_f03,13,41,0.8235294117647058
P1,w85__r13_f03,13,42,0.8235294117647058
P1,w85__r13_f03,13,43,0.8235294117647058
P1,w85__r13_f03,13,44,0.8235294117647058
P1,w85__r13_f03,13,45,0.8823529411764706
P1,w85__r13_f03,13,46,0.8823529411764706
P1,w85__r13_f03,13,47,0.8823529411764706
P1,w85__r13_f03,13,48,0.8823529411764706
P1,w85__r13_f03,13,49,0.8823529411764706
P1,w85__r13_f03,13,50,0.8823529411764706
P1,w85__r13_f03,13,51,0.8823529411764706
P1,w85__r13_f03,13,52,0.8823529411764706
P1,w85__r13_f03,13,53,0.8823529411764706
P1,w85__r13_f03,13,54,0.8823529411764706
P1,w85__r13_f03,13,55,0.8823529411764706
P1,w85__r13_f03,13,56,0.8823529411764706
P1,w85__r13_f03,13,57,0.8823529411764706
P1,w85__r13_f03,13,58,0.8823529411764706
P1,w85__r13_f03,13,59,0.8823529411764706
P1,w85__r13_f03,13,60,0.8823529411764706
P1,w85__r13_f03,13,61,0.8823529411764706
P1,w85__r13_f03,13,62,0.8823529411764706
P1,w85__r13_f03,13,63,0.8823529411764706
P1,w85__r13_f03,13,64,0.8823529411764706
P1,w85__r13_f03,13,65,0.8823529411764706
P1,w85__r13_f03,13,66,0.8823529411764706
P1,w85__r13_f03,13,67,0.8823529411764706
P1,w85__r13_f03,13,68,0.8823529411764706
P1,w85__r13_f03,13,69,0.8823529411764706
P1,w85__r13_f03,13,70,0.8823529411764706
P1,w85__r13_f03,13,71,0.8823529411764706
P1,w85__r13_f03,13,72,0.8823529411764706
P1,w85__r13_f03,13,73,0.8823529411764706
P1,w85__r13_f03,13,74,0.8823529411764706
P1,w85__r13_f03,13,75,0.8823529411764706
P1,w85__r13_f03,13,76,0.8823529411764706
P1,w85__r13_f03,13,77,0.8823529411764706
P1,w85__r13_f03,13,78,0.8823529411764706
P1,w85__r13_f03,13,79,0.8823529411764706
P1,w85__r13_f03,13,80,0.8823529411764706
P1,w85__r13_f04,13,16,0.8235294117647058
P1,w85__r13_f04,13,17,0.8235294117647058
P1,w85__r13_f04,13,18,0.6470588235294118
P1,w85__r13_f04,13,19,0.5882352941176471
P1,w85__r13_f04,13,20,0.6470588235294118
P1,w85__r13_f04,13,21,0.5294117647058824
P1,w85__r13_f04,13,22,0.5294117647058824
P1,w85__r13_f04,13,23,0.47058823529411764
P1,w85__r13_f04,13,24,0.5882352941176471
P1,w85__r13_f04,13,25,0.6470588235294118
P1,w85__r13_f04,13,26,0.7058823529411765
P1,w85__r13_f04,13,27,0.7058823529411765
P1,w85__r13_f04,13,28,0.7058823529411765
P1,w85__r13_f04,13,29,0.7058823529411765
P1,w85__r13_f04,13,30,0.7647058823529411
P1,w85__r13_f04,13,31,0.7058823529411765
P1,w85__r13_f04,13,32,0.7058823529411765
P1,w85__r13_f04,13,33,0.8235294117647058
P1,w85__r13_f04,13,34,0.7647058823529411
P1,w85__r13_f04,13,35,0.7647058823529411
P1,w85__r13_f04,13,36,0.7647058823529411
P1,w85__r13_f04,13,37,0.7647058823529411
P1,w85__r13_f04,13,38,0.7647058823529411
P1,w85__r13_f04,13,39,0.7647058823529411
P1,w85__r13_f04,13,40,0.7647058823529411
P1,w85__r13_f04,13,41,0.7647058823529411
P1,w85__r13_f04,13,42,0.7647058823529411
P1,w85__r13_f04,13,43,0.8235294117647058
P1,w85__r13_f04,13,44,0.8823529411764706
P1,w85__r13_f04,13,45,0.8235294117647058
P1,w85__r13_f04,13,46,0.8235294117647058
P1,w85__r13_f04,13,47,0.7647058823529411
P1,w85__r13_f04,13,48,0.8235294117647058
P1,w85__r13_f04,13,49,0.8235294117647058
P1,w85__r13_f04,13,50,0.8235294117647058
P1,w85__r13_f04,13,51,0.8235294117647058
P1,w85__r13_f04,13,52,0.8235294117647058
P1,w85__r13_f04,13,53,0.8235294117647058
P1,w85__r13_f04,13,54,0.8235294117647058
P1,w85__r13_f04,13,55,0.8235294117647058
P1,w85__r13_f04,13,56,0.8235294117647058
P1,w85__r13_f04,13,57,0.8235294117647058
P1,w85__r13_f04,13,58,0.8235294117647058
P1,w85__r13_f04,13,59,0.8235294117647058
P1,w85__r13_f04,13,60,0.8235294117647058
P1,w85__r13_f04,13,61,0.8235294117647058
P1,w85__r13_f04,13,62,0.8235294117647058
P1,w85__r13_f04,13,63,0.8235294117647058
P1,w85__r13_f04,13,64,0.8235294117647058
P1,w85__r13_f04,13,65,0.8235294117647058
P1,w85__r13_f04,13,66,0.8235294117647058
