benchmark,display_name,surrogate_variant,acquisition_rule,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,acquisition_time_seconds,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_score,acquisition_beta,acquisition_quadrature_nodes,acquisition_gate_fraction,acquisition_min_shortlist_size,acquisition_shortlist_size,acquisition_selected_shortlist_position,acquisition_selected_raw_straddle,acquisition_selected_raw_diversity,acquisition_selected_p_plus,acquisition_selected_membership_uncertainty,acquisition_selected_straddle_score,acquisition_weighted_variance_reduction,acquisition_reference_set_size,acquisition_candidate_gate_size,acquisition_candidate_gate_fraction,acquisition_posterior_covariance_used,acquisition_p_star,acquisition_U_current,acquisition_U_plus,acquisition_U_minus,acquisition_expected_future_uncertainty,acquisition_expected_uncertainty_reduction,acquisition_fantasy_refit_time_seconds,acquisition_fantasy_refit_mode,acquisition_shortlist_source,acquisition_selected_uncertainty_score,acquisition_selected_entropy,acquisition_binary_entropy_margin_note,acquisition_repulsion_bandwidth,acquisition_selected_repulsion
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,18,23,24,286,6.056936153927392,0.2152397000008932,False,True,True,279,0.031245204396860154,null,null,null,null,null,null,null,null,0.5236225374360826,0.24944197572508087,1.3888310091007745,0.031245204396860154,1477,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,19,24,25,55,22.349862666332847,0.21498129999963567,False,False,False,54,0.03291240229519841,null,null,null,null,null,null,null,null,0.22156381162248162,0.1724732890017991,1.0085121880220667,0.03291240229519841,1476,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,20,25,26,1369,31.1810320340227,0.21063219999996363,False,False,False,1345,0.02611090354614083,null,null,null,null,null,null,null,null,0.35639801154101824,0.22937846891062647,1.2050454653220892,0.02611090354614083,1475,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,21,26,27,799,8.370706749354447,0.21615139999994426,False,True,True,784,0.026588356840087715,null,null,null,null,null,null,null,null,0.2998435344076429,0.20993738928157557,0.9605530546996393,0.026588356840087715,1474,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,22,27,28,718,26.119742712030433,0.22052370000164956,False,False,False,704,0.02819978981701434,null,null,null,null,null,null,null,null,0.3148156106486519,0.2157067419405683,1.1313829558904285,0.02819978981701434,1473,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,23,28,29,179,4.679718630491955,0.21073880000039935,True,True,True,175,0.02605762257667286,null,null,null,null,null,null,null,null,0.1887923972275249,0.15314982797660934,0.5601458298392499,0.02605762257667286,1472,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,24,29,30,461,11.356848191625026,0.21535700000094948,False,False,True,451,0.024634859224309587,null,null,null,null,null,null,null,null,0.5056652473086384,0.24996790497293198,1.2754039903194248,0.024634859224309587,1471,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,25,30,31,1168,23.314118978693568,0.21510870000020077,False,False,False,1143,0.02625126373140614,null,null,null,null,null,null,null,null,0.5379623342843308,0.2485588611756847,1.212958469650463,0.02625126373140614,1470,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,26,31,32,1166,25.273847305648612,0.2147925999997824,False,False,False,1141,0.029062952255548058,null,null,null,null,null,null,null,null,0.18862998721787388,0.15304871514005863,0.9444952382460753,0.029062952255548058,1469,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,27,32,33,822,55.1845426052581,0.20708930000000692,False,False,False,803,0.02714450196311062,null,null,null,null,null,null,null,null,0.7671731375287711,0.17861851458303235,0.9116350280055567,0.02714450196311062,1468,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,28,33,34,497,88.30139767604601,0.21889599999849452,False,False,False,484,0.027841620599628327,null,null,null,null,null,null,null,null,0.8261113044757225,0.14365141709314264,0.7145218666318331,0.027841620599628327,1467,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,29,34,35,1101,12.089393418174925,0.21740150000005087,False,False,True,1075,0.022827094567219333,null,null,null,null,null,null,null,null,0.4782868774750151,0.24952854031021499,1.2462529547611616,0.022827094567219333,1466,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,30,35,36,1025,1.0529729738778109,0.21395730000040203,True,True,True,999,0.020628511967161655,null,null,null,null,null,null,null,null,0.38937955611476316,0.23776311739463316,0.9296531966016295,0.020628511967161655,1465,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,31,36,37,1039,23.686130719376685,0.21625350000067556,False,False,False,1012,0.02079521957547456,null,null,null,null,null,null,null,null,0.42174454992389765,0.24387608453338666,0.8936365684246287,0.02079521957547456,1464,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,32,37,38,292,107.56235106476589,0.2185325999998895,False,False,False,282,0.021990451879928725,null,null,null,null,null,null,null,null,0.8562709188361006,0.1230710323916806,0.7005989927030065,0.021990451879928725,1463,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,33,38,39,825,1.9928523000137304,0.21547999999893364,True,True,True,803,0.020094745557313533,null,null,null,null,null,null,null,null,0.33275960117055225,0.22203064899936725,0.9890404249190469,0.020094745557313533,1462,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,34,39,40,572,45.80122427506652,0.21376210000016727,False,False,False,556,0.01918058822359302,null,null,null,null,null,null,null,null,0.83238363074881,0.1395211220102387,0.808395113707617,0.01918058822359302,1461,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,35,40,41,59,16.753629068655563,0.21781729999929667,False,False,False,57,0.01908017370405833,null,null,null,null,null,null,null,null,0.0067559550091774905,0.00671031208109146,-0.18894975128661584,0.01908017370405833,1460,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,36,41,42,1276,40.263981614079796,0.2194761999999173,False,False,False,1239,0.017796420737713113,null,null,null,null,null,null,null,null,0.767234796121348,0.17858556374198153,0.6891231910128433,0.017796420737713113,1459,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,37,42,43,81,110.12709456046022,0.2089875999990909,False,False,False,77,0.0201572668518274,null,null,null,null,null,null,null,null,0.7778527110089585,0.1727978709849722,0.8291176104443944,0.0201572668518274,1458,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,38,43,44,426,4.5663008692452465,0.21629910000046948,True,True,True,413,0.014507678639528431,null,null,null,null,null,null,null,null,0.971822110053486,0.027383896464676188,0.019165128926618924,0.014507678639528431,1457,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,39,44,45,1015,23.9938942451056,0.35400660000050266,False,False,False,983,0.013852417049728855,null,null,null,null,null,null,null,null,0.4855872970186074,0.24979227399277013,0.9297829205461909,0.013852417049728855,1456,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,40,45,46,1231,53.9763239544404,0.21583950000058394,False,False,False,1191,0.017781859132276093,null,null,null,null,null,null,null,null,0.9113278001270066,0.08080944084267727,0.4403523480113799,0.017781859132276093,1455,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,41,46,47,1148,10.438868013082793,0.2210172999984934,False,False,True,1111,0.015458616343713243,null,null,null,null,null,null,null,null,0.38965697620214457,0.2378244170991459,0.7585455856480902,0.015458616343713243,1454,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,42,47,48,1197,13.802903124061354,0.2222354000004998,False,False,False,1156,0.016767401507277877,null,null,null,null,null,null,null,null,0.352198202325757,0.2281546286042621,0.8405452431028482,0.016767401507277877,1453,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,43,48,49,685,166.3092873043848,0.21747810000124446,False,False,False,664,0.018216431771675968,null,null,null,null,null,null,null,null,0.8430480777180855,0.13231801637392634,0.7044145007935667,0.018216431771675968,1452,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,44,49,50,1278,8.286542379952479,0.22348129999954836,False,True,True,1233,0.016718956814910844,null,null,null,null,null,null,null,null,0.1868257592831336,0.15192189495141423,0.6339500737439853,0.016718956814910844,1451,1000,0.3,True,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,1,6,7,1324,28.715298508643308,0.22861620000003313,False,False,False,1319,8.973033808109278,null,null,null,null,40,null,null,null,null,null,null,null,1494,1000,null,null,0.5004912611260364,331.8441717732672,322.58617333937923,323.15666310983056,322.8711379651579,8.973033808109278,0.22186900000087917,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,2,7,8,1175,14.168385236689058,0.2332432000002882,False,False,False,1170,8.33558515196313,null,null,null,null,40,null,null,null,null,null,null,null,1493,1000,null,null,0.46104689595914816,323.12866224319004,315.9385314608763,313.81319929178545,314.7930770912269,8.33558515196313,0.22537069999998494,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,3,8,9,766,13.4740118335454,0.2279125999993994,False,False,False,761,9.668993416662033,null,null,null,null,40,null,null,null,null,null,null,null,1492,1000,null,null,0.44693221831008156,303.7830919073479,295.59556396302924,292.9169312142246,294.1140984906859,9.668993416662033,0.2210854000004474,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,4,9,10,556,72.45625488608422,0.23153330000059213,False,False,False,553,11.718480829889415,null,null,null,null,40,null,null,null,null,null,null,null,1491,1000,null,null,0.5003131655282875,270.8076198629328,258.6803900730829,259.49840033823756,259.0891390330434,11.718480829889415,0.224407900001097,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,5,10,11,491,18.848371906025605,0.2300719000013487,False,False,False,488,11.353170210829148,null,null,null,null,40,null,null,null,null,null,null,null,1490,1000,null,null,0.4573175991666395,258.45766456115894,250.6517946300201,244.11519002621688,247.1044943503298,11.353170210829148,0.2231796000014583,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,6,11,12,231,23.303423952805282,0.23050190000139992,False,False,False,229,11.972416212786896,null,null,null,null,40,null,null,null,null,null,null,null,1489,1000,null,null,0.36688307817235327,224.01359951460225,216.2240648741094,209.61725746131884,212.04118330181535,11.972416212786896,0.2231296999998449,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,7,12,13,1109,50.22754129362457,0.23760430000038468,False,False,False,1100,13.450203908477931,null,null,null,null,40,null,null,null,null,null,null,null,1488,1000,null,null,0.5179992557468466,182.00602034142355,169.24208988343423,167.81828824272932,168.55581643294562,13.450203908477931,0.2302985999995144,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,8,13,14,356,27.51730098434532,0.2369581000002654,False,False,False,352,11.766915690885412,null,null,null,null,40,null,null,null,null,null,null,null,1487,1000,null,null,0.6216314519606951,163.97925406541356,150.03822674865802,155.78424247099093,152.21233837452814,11.766915690885412,0.22920039999917208,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,9,14,15,1196,141.39396576079514,0.23594240000056743,False,False,False,1184,9.89575839874719,null,null,null,null,40,null,null,null,null,null,null,null,1486,1000,null,null,0.751945101726293,114.35082329610671,101.30983456609063,113.98940813290002,104.45506489735952,9.89575839874719,0.22719580000011774,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,10,15,16,34,3.014154211955301,0.24287290000029316,True,True,True,33,8.354311250294757,null,null,null,null,40,null,null,null,null,null,null,null,1485,1000,null,null,0.36399711477364394,87.06605131087647,79.60699391290225,78.1993684553512,78.71174006058172,8.354311250294757,0.23517589999937627,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,11,16,17,875,68.53310903194833,0.24870059999921068,False,False,False,864,7.987549057264971,null,null,null,null,40,null,null,null,null,null,null,null,1484,1000,null,null,0.6744110918621598,116.87418139360983,109.47184017956589,107.67445756426719,108.88663233634486,7.987549057264971,0.24114580000059505,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,12,17,18,877,9.805786199970473,0.2410825000006298,False,False,True,865,7.348877154146123,null,null,null,null,40,null,null,null,null,null,null,null,1483,1000,null,null,0.23163552767816736,104.13665830110061,100.46835905341885,95.6782131798825,96.78778114695449,7.348877154146123,0.23329689999991388,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,13,18,19,1450,10.890613711214137,0.24133160000019416,False,False,True,1433,6.325075794304823,null,null,null,null,40,null,null,null,null,null,null,null,1482,1000,null,null,0.3064576270233136,80.63095560155,75.73533590567696,73.67424179790594,74.30587980724518,6.325075794304823,0.23345829999925627,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,14,19,20,586,106.02298152401553,0.2544366000001901,False,False,False,578,5.169222279930054,null,null,null,null,40,null,null,null,null,null,null,null,1481,1000,null,null,0.8040912876906336,84.335650592722,79.445310540687,78.0217790161948,79.16642831279195,5.169222279930054,0.24650990000009187,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,15,20,21,282,96.72817783340466,0.32568580000042857,False,False,False,277,5.739487572704164,null,null,null,null,40,null,null,null,null,null,null,null,1480,1000,null,null,0.9707011221653076,76.60800388697525,70.82605035776714,72.27545592010792,70.86851631427109,5.739487572704164,0.3158842000011646,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,16,21,22,1259,7.732855442165601,0.30102439999973285,False,True,True,1241,4.525732853208211,null,null,null,null,40,null,null,null,null,null,null,null,1479,1000,null,null,0.8022176586148015,69.13037324300578,65.00829657711749,62.96738541946377,64.60464038979757,4.525732853208211,0.2885865999996895,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,17,22,23,1203,38.120409940522364,0.27589420000003884,False,False,False,1185,6.924729075369946,null,null,null,null,40,null,null,null,null,null,null,null,1478,1000,null,null,0.8964584481317224,69.70552531304276,61.216286290594944,76.32625826656255,62.78079623767281,6.924729075369946,0.2685020999997505,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,18,23,24,1020,3.2149226462376888,0.2591909000002488,True,True,True,1005,5.195152455338388,null,null,null,null,40,null,null,null,null,null,null,null,1477,1000,null,null,0.6047164399215122,55.324683909660635,49.88675863484994,50.50093246850014,50.12953145432225,5.195152455338388,0.25102679999872635,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,19,24,25,128,21.942237739534043,0.28438550000100804,False,False,False,126,5.177891777570004,null,null,null,null,40,null,null,null,null,null,null,null,1476,1000,null,null,3.965315714405187e-06,54.121800376940016,49.693663614430605,48.94390562634288,48.94390859937001,5.177891777570004,0.27401300000019546,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,20,25,26,910,27.185004058915247,0.29209389999959967,False,False,False,894,4.631392593314295,null,null,null,null,40,null,null,null,null,null,null,null,1475,1000,null,null,0.026462869391680053,53.89178846557562,49.99835866862134,49.240336428731126,49.26039587226133,4.631392593314295,0.28221839999969234,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,21,26,27,747,4.680958561116064,0.2633803999997326,True,True,True,734,4.9507305898859215,null,null,null,null,40,null,null,null,null,null,null,null,1474,1000,null,null,0.3361884327338186,45.039343985096366,45.2518840033447,37.47366671587186,40.088613395210444,4.9507305898859215,0.2547344000013254,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,22,27,28,1087,138.01876811538443,0.26408640000045125,False,False,False,1068,9.290602602086281,null,null,null,null,40,null,null,null,null,null,null,null,1473,1000,null,null,0.9063218305768803,70.3098694648852,59.862539575854804,72.2104248309507,61.019266862798915,9.290602602086281,0.2554865999991307,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,23,28,29,1144,14.447919960817032,0.26078079999933834,False,False,False,1123,4.79109807559103,null,null,null,null,40,null,null,null,null,null,null,null,1472,1000,null,null,0.7812790207081718,56.27537745159968,50.83506391747171,53.80329979790239,51.48427937600865,4.79109807559103,0.25128489999951853,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,24,29,30,380,5.883548327555225,0.2526242000003549,False,True,True,372,2.850090390578316,null,null,null,null,40,null,null,null,null,null,null,null,1471,1000,null,null,0.9849084171513278,57.02043344311487,54.101311395871434,58.675494061620824,54.17034305253655,2.850090390578316,0.24316630000066652,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,25,30,31,1364,26.48472752029283,0.26117989999875135,False,False,False,1336,2.320012028895306,null,null,null,null,40,null,null,null,null,null,null,null,1470,1000,null,null,0.04594366849181696,51.21278261200771,51.73266567621638,48.756012202710636,48.8927705831124,2.320012028895306,0.25253279999924416,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,26,31,32,1069,53.278235473278244,0.2651049000014609,False,False,False,1049,2.6302063523347456,null,null,null,null,40,null,null,null,null,null,null,null,1469,1000,null,null,0.9943574106571541,48.958243141136094,46.26687227145036,57.10666826485136,46.32803678880135,2.6302063523347456,0.2523197999998956,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,27,32,33,1088,16.51224570511124,0.25031489999855694,False,False,False,1066,2.3418265815416532,null,null,null,null,40,null,null,null,null,null,null,null,1468,1000,null,null,0.05753144234919758,43.26779410617419,42.987815021284725,40.800105436795725,40.92596752463254,2.3418265815416532,0.2408527999996295,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,28,33,34,1014,8.574211655852153,0.2528790999986086,False,True,True,995,3.391734267514323,null,null,null,null,40,null,null,null,null,null,null,null,1467,1000,null,null,0.9597280463855417,39.42468273732344,35.68990341799998,44.20811574743558,36.032948469809114,3.391734267514323,0.24396420000084618,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,29,34,35,274,104.27968684396069,0.24544609999975364,False,False,False,268,5.15121497859576,null,null,null,null,40,null,null,null,null,null,null,null,1466,1000,null,null,0.7726241584095352,122.2150564054077,115.55282263705591,122.198290243406,117.06384142681193,5.15121497859576,0.23635839999951713,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,30,35,36,524,41.14193992120576,0.2477324999999837,False,False,False,513,4.794835393721215,null,null,null,null,40,null,null,null,null,null,null,null,1465,1000,null,null,0.8854560084867765,111.05276277336861,105.9673468215144,108.5041936197985,106.2579273796474,4.794835393721215,0.23612750000029337,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,31,36,37,1006,21.631858460368736,0.24825179999970715,False,False,False,985,4.7907967600798,null,null,null,null,40,null,null,null,null,null,null,null,1464,1000,null,null,0.22784229122621297,100.44573086422488,98.12039972951975,94.92744368263924,95.65493410414508,4.7907967600798,0.23913600000014412,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,32,37,38,212,10.126826779823162,0.250612200001342,False,False,True,208,3.6408138859837607,null,null,null,null,40,null,null,null,null,null,null,null,1463,1000,null,null,0.8627290239329678,90.9061020591724,87.00191746098682,88.92053652925374,87.26528817318864,3.6408138859837607,0.24138410000159638,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score,null,null,null,null,null
